,date
1500,2/20/2016
1501,2/20/2016
1502,2/20/2016
1503,2/20/2016
1504,2/20/2016
1505,2/20/2016
1506,2/20/2016
1507,2/20/2016
1508,2/20/2016
1509,2/20/2016
1510,2/20/2016
1511,2/20/2016
1512,2/20/2016
1513,2/20/2016
1514,2/20/2016
1515,2/20/2016
1516,2/20/2016
1517,2/20/2016
1518,2/20/2016
1519,2/20/2016
1520,2/20/2016
1521,2/20/2016
1522,2/20/2016
1523,2/20/2016
1524,2/20/2016
1525,2/20/2016
1526,2/20/2016
1527,2/20/2016
1528,2/20/2016
1529,2/20/2016
1530,2/20/2016
1531,2/20/2016
1532,2/20/2016
1533,2/20/2016
1534,2/20/2016
1535,2/20/2016
1536,2/20/2016
1537,2/21/2016
1538,2/21/2016
1539,2/21/2016
1540,2/21/2016
1541,2/21/2016
1542,2/21/2016
1543,2/21/2016
1544,2/21/2016
1545,2/21/2016
1546,2/21/2016
1547,2/21/2016
1548,2/21/2016
1549,2/21/2016
1550,2/21/2016
1551,2/21/2016
1552,2/21/2016
1553,2/21/2016
1554,2/21/2016
1555,2/21/2016
1556,2/21/2016
1557,2/21/2016
1558,2/21/2016
1559,2/21/2016
1560,2/21/2016
1561,2/21/2016
1562,2/21/2016
1563,2/21/2016
1564,2/21/2016
1565,2/21/2016
1566,2/21/2016
1567,2/21/2016
1568,2/21/2016
1569,2/21/2016
1570,2/21/2016
1571,2/21/2016
1572,2/21/2016
1573,2/21/2016
1574,2/21/2016
1575,2/21/2016
1576,2/21/2016
1577,2/21/2016
1578,2/21/2016
1579,2/21/2016
1580,2/21/2016
1581,2/21/2016
1582,2/21/2016
1583,2/21/2016
1584,2/21/2016
1585,2/21/2016
1586,2/21/2016
1587,2/21/2016
1588,2/21/2016
1589,2/21/2016
1590,2/21/2016
1591,2/21/2016
1592,2/21/2016
1593,2/21/2016
1594,2/21/2016
1595,2/21/2016
1596,2/21/2016
1597,2/21/2016
1598,2/21/2016
1599,2/21/2016
1600,2/21/2016
1601,2/21/2016
1602,2/21/2016
1603,2/21/2016
1604,2/21/2016
1605,2/21/2016
1606,2/21/2016
1607,2/21/2016
1608,2/21/2016
1609,2/21/2016
1610,2/21/2016
1611,2/21/2016
1612,2/21/2016
1613,2/21/2016
1614,2/21/2016
1615,2/21/2016
1616,2/21/2016
1617,2/21/2016
1618,2/21/2016
1619,2/21/2016
1620,2/21/2016
1621,2/21/2016
1622,2/21/2016
1623,2/21/2016
1624,2/21/2016
1625,2/21/2016
1626,2/21/2016
1627,2/21/2016
1628,2/21/2016
1629,2/21/2016
1630,2/21/2016
1631,2/21/2016
1632,2/21/2016
1633,2/22/2016
1634,2/22/2016
1635,2/22/2016
1636,2/22/2016
1637,2/22/2016
1638,2/22/2016
1639,2/22/2016
1640,2/22/2016
1641,2/22/2016
1642,2/22/2016
1643,2/22/2016
1644,2/22/2016
1645,2/22/2016
1646,2/22/2016
1647,2/22/2016
1648,2/22/2016
1649,2/22/2016
1650,2/22/2016
1651,2/22/2016
1652,2/22/2016
1653,2/22/2016
1654,2/22/2016
1655,2/22/2016
1656,2/22/2016
1657,2/22/2016
1658,2/22/2016
1659,2/22/2016
1660,2/22/2016
1661,2/22/2016
1662,2/22/2016
1663,2/22/2016
1664,2/22/2016
1665,2/22/2016
1666,2/22/2016
1667,2/22/2016
1668,2/22/2016
1669,2/22/2016
1670,2/22/2016
1671,2/22/2016
1672,2/22/2016
1673,2/22/2016
1674,2/22/2016
1675,2/22/2016
1676,2/22/2016
1677,2/22/2016
1678,2/22/2016
1679,2/22/2016
1680,2/22/2016
1681,2/22/2016
1682,2/22/2016
1683,2/22/2016
1684,2/22/2016
1685,2/22/2016
1686,2/22/2016
1687,2/22/2016
1688,2/22/2016
1689,2/22/2016
1690,2/22/2016
1691,2/22/2016
1692,2/22/2016
1693,2/22/2016
1694,2/22/2016
1695,2/22/2016
1696,2/22/2016
1697,2/22/2016
1698,2/22/2016
1699,2/22/2016
1700,2/22/2016
1701,2/22/2016
1702,2/22/2016
1703,2/22/2016
1704,2/22/2016
1705,2/22/2016
1706,2/22/2016
1707,2/22/2016
1708,2/22/2016
1709,2/22/2016
1710,2/22/2016
1711,2/22/2016
1712,2/22/2016
1713,2/22/2016
1714,2/22/2016
1715,2/22/2016
1716,2/22/2016
1717,2/22/2016
1718,2/22/2016
1719,2/22/2016
1720,2/22/2016
1721,2/22/2016
1722,2/22/2016
1723,2/22/2016
1724,2/22/2016
1725,2/22/2016
1726,2/22/2016
1727,2/22/2016
1728,2/22/2016
1729,2/23/2016
1730,2/23/2016
1731,2/23/2016
1732,2/23/2016
1733,2/23/2016
1734,2/23/2016
1735,2/23/2016
1736,2/23/2016
1737,2/23/2016
1738,2/23/2016
1739,2/23/2016
1740,2/23/2016
1741,2/23/2016
1742,2/23/2016
1743,2/23/2016
1744,2/23/2016
1745,2/23/2016
1746,2/23/2016
1747,2/23/2016
1748,2/23/2016
1749,2/23/2016
1750,2/23/2016
1751,2/23/2016
1752,2/23/2016
1753,2/23/2016
1754,2/23/2016
1755,2/23/2016
1756,2/23/2016
1757,2/23/2016
1758,2/23/2016
1759,2/23/2016
1760,2/23/2016
1761,2/23/2016
1762,2/23/2016
1763,2/23/2016
1764,2/23/2016
1765,2/23/2016
1766,2/23/2016
1767,2/23/2016
1768,2/23/2016
1769,2/23/2016
1770,2/23/2016
1771,2/23/2016
1772,2/23/2016
1773,2/23/2016
1774,2/23/2016
1775,2/23/2016
1776,2/23/2016
1777,2/23/2016
1778,2/23/2016
1779,2/23/2016
1780,2/23/2016
1781,2/23/2016
1782,2/23/2016
1783,2/23/2016
1784,2/23/2016
1785,2/23/2016
1786,2/23/2016
1787,2/23/2016
1788,2/23/2016
1789,2/23/2016
1790,2/23/2016
1791,2/23/2016
1792,2/23/2016
1793,2/23/2016
1794,2/23/2016
1795,2/23/2016
1796,2/23/2016
1797,2/23/2016
1798,2/23/2016
1799,2/23/2016
1800,2/23/2016
1801,2/23/2016
1802,2/23/2016
1803,2/23/2016
1804,2/23/2016
1805,2/23/2016
1806,2/23/2016
1807,2/23/2016
1808,2/23/2016
1809,2/23/2016
1810,2/23/2016
1811,2/23/2016
1812,2/23/2016
1813,2/23/2016
1814,2/23/2016
1815,2/23/2016
1816,2/23/2016
1817,2/23/2016
1818,2/23/2016
1819,2/23/2016
1820,2/23/2016
1821,2/23/2016
1822,2/23/2016
1823,2/23/2016
1824,2/23/2016
1825,2/24/2016
1826,2/24/2016
1827,2/24/2016
1828,2/24/2016
1829,2/24/2016
1830,2/24/2016
1831,2/24/2016
1832,2/24/2016
1833,2/24/2016
1834,2/24/2016
1835,2/24/2016
1836,2/24/2016
1837,2/24/2016
1838,2/24/2016
1839,2/24/2016
1840,2/24/2016
1841,2/24/2016
1842,2/24/2016
1843,2/24/2016
1844,2/24/2016
1845,2/24/2016
1846,2/24/2016
1847,2/24/2016
1848,2/24/2016
1849,2/24/2016
1850,2/24/2016
1851,2/24/2016
1852,2/24/2016
1853,2/24/2016
1854,2/24/2016
1855,2/24/2016
1856,2/24/2016
1857,2/24/2016
1858,2/24/2016
1859,2/24/2016
1860,2/24/2016
1861,2/24/2016
1862,2/24/2016
1863,2/24/2016
1864,2/24/2016
1865,2/24/2016
1866,2/24/2016
1867,2/24/2016
1868,2/24/2016
1869,2/24/2016
1870,2/24/2016
1871,2/24/2016
1872,2/24/2016
1873,2/24/2016
1874,2/24/2016
1875,2/24/2016
1876,2/24/2016
1877,2/24/2016
1878,2/24/2016
1879,2/24/2016
1880,2/24/2016
1881,2/24/2016
1882,2/24/2016
1883,2/24/2016
1884,2/24/2016
1885,2/24/2016
1886,2/24/2016
1887,2/24/2016
1888,2/24/2016
1889,2/24/2016
1890,2/24/2016
1891,2/24/2016
1892,2/24/2016
1893,2/24/2016
1894,2/24/2016
1895,2/24/2016
1896,2/24/2016
1897,2/24/2016
1898,2/24/2016
1899,2/24/2016
1900,2/24/2016
1901,2/24/2016
1902,2/24/2016
1903,2/24/2016
1904,2/24/2016
1905,2/24/2016
1906,2/24/2016
1907,2/24/2016
1908,2/24/2016
1909,2/24/2016
1910,2/24/2016
1911,2/24/2016
1912,2/24/2016
1913,2/24/2016
1914,2/24/2016
1915,2/24/2016
1916,2/24/2016
1917,2/24/2016
1918,2/24/2016
1919,2/24/2016
1920,2/24/2016
1921,2/25/2016
1922,2/25/2016
1923,2/25/2016
1924,2/25/2016
1925,2/25/2016
1926,2/25/2016
1927,2/25/2016
1928,2/25/2016
1929,2/25/2016
1930,2/25/2016
1931,2/25/2016
1932,2/25/2016
1933,2/25/2016
1934,2/25/2016
1935,2/25/2016
1936,2/25/2016
1937,2/25/2016
1938,2/25/2016
1939,2/25/2016
1940,2/25/2016
1941,2/25/2016
1942,2/25/2016
1943,2/25/2016
1944,2/25/2016
1945,2/25/2016
1946,2/25/2016
1947,2/25/2016
1948,2/25/2016
1949,2/25/2016
1950,2/25/2016
1951,2/25/2016
1952,2/25/2016
1953,2/25/2016
1954,2/25/2016
1955,2/25/2016
1956,2/25/2016
1957,2/25/2016
1958,2/25/2016
1959,2/25/2016
1960,2/25/2016
1961,2/25/2016
1962,2/25/2016
1963,2/25/2016
1964,2/25/2016
1965,2/25/2016
1966,2/25/2016
1967,2/25/2016
1968,2/25/2016
1969,2/25/2016
1970,2/25/2016
1971,2/25/2016
1972,2/25/2016
1973,2/25/2016
1974,2/25/2016
1975,2/25/2016
1976,2/25/2016
1977,2/25/2016
1978,2/25/2016
1979,2/25/2016
1980,2/25/2016
1981,2/25/2016
1982,2/25/2016
1983,2/25/2016
1984,2/25/2016
1985,2/25/2016
1986,2/25/2016
1987,2/25/2016
1988,2/25/2016
1989,2/25/2016
1990,2/25/2016
1991,2/25/2016
1992,2/25/2016
1993,2/25/2016
1994,2/25/2016
1995,2/25/2016
1996,2/25/2016
1997,2/25/2016
1998,2/25/2016
1999,2/25/2016
2000,2/25/2016
2001,2/25/2016
2002,2/25/2016
2003,2/25/2016
2004,2/25/2016
2005,2/25/2016
2006,2/25/2016
2007,2/25/2016
2008,2/25/2016
2009,2/25/2016
2010,2/25/2016
2011,2/25/2016
2012,2/25/2016
2013,2/25/2016
2014,2/25/2016
2015,2/25/2016
2016,2/25/2016
2017,2/26/2016
2018,2/26/2016
2019,2/26/2016
2020,2/26/2016
2021,2/26/2016
2022,2/26/2016
2023,2/26/2016
2024,2/26/2016
2025,2/26/2016
2026,2/26/2016
2027,2/26/2016
2028,2/26/2016
2029,2/26/2016
2030,2/26/2016
2031,2/26/2016
2032,2/26/2016
2033,2/26/2016
2034,2/26/2016
2035,2/26/2016
2036,2/26/2016
2037,2/26/2016
2038,2/26/2016
2039,2/26/2016
2040,2/26/2016
2041,2/26/2016
2042,2/26/2016
2043,2/26/2016
2044,2/26/2016
2045,2/26/2016
2046,2/26/2016
2047,2/26/2016
2048,2/26/2016
2049,2/26/2016
2050,2/26/2016
2051,2/26/2016
2052,2/26/2016
2053,2/26/2016
2054,2/26/2016
2055,2/26/2016
2056,2/26/2016
2057,2/26/2016
2058,2/26/2016
2059,2/26/2016
2060,2/26/2016
2061,2/26/2016
2062,2/26/2016
2063,2/26/2016
2064,2/26/2016
2065,2/26/2016
2066,2/26/2016
2067,2/26/2016
2068,2/26/2016
2069,2/26/2016
2070,2/26/2016
2071,2/26/2016
2072,2/26/2016
2073,2/26/2016
2074,2/26/2016
2075,2/26/2016
2076,2/26/2016
2077,2/26/2016
2078,2/26/2016
2079,2/26/2016
2080,2/26/2016
2081,2/26/2016
2082,2/26/2016
2083,2/26/2016
2084,2/26/2016
2085,2/26/2016
2086,2/26/2016
2087,2/26/2016
2088,2/26/2016
2089,2/26/2016
2090,2/26/2016
2091,2/26/2016
2092,2/26/2016
2093,2/26/2016
2094,2/26/2016
2095,2/26/2016
2096,2/26/2016
2097,2/26/2016
2098,2/26/2016
2099,2/26/2016
2100,2/26/2016
2101,2/26/2016
2102,2/26/2016
2103,2/26/2016
2104,2/26/2016
2105,2/26/2016
2106,2/26/2016
2107,2/26/2016
2108,2/26/2016
2109,2/26/2016
2110,2/26/2016
2111,2/26/2016
2112,2/26/2016
2113,2/27/2016
2114,2/27/2016
2115,2/27/2016
2116,2/27/2016
2117,2/27/2016
2118,2/27/2016
2119,2/27/2016
2120,2/27/2016
2121,2/27/2016
2122,2/27/2016
2123,2/27/2016
2124,2/27/2016
2125,2/27/2016
2126,2/27/2016
2127,2/27/2016
2128,2/27/2016
2129,2/27/2016
2130,2/27/2016
2131,2/27/2016
2132,2/27/2016
2133,2/27/2016
2134,2/27/2016
2135,2/27/2016
2136,2/27/2016
2137,2/27/2016
2138,2/27/2016
2139,2/27/2016
2140,2/27/2016
2141,2/27/2016
2142,2/27/2016
2143,2/27/2016
2144,2/27/2016
2145,2/27/2016
2146,2/27/2016
2147,2/27/2016
2148,2/27/2016
2149,2/27/2016
2150,2/27/2016
2151,2/27/2016
2152,2/27/2016
2153,2/27/2016
2154,2/27/2016
2155,2/27/2016
2156,2/27/2016
2157,2/27/2016
2158,2/27/2016
2159,2/27/2016
2160,2/27/2016
2161,2/27/2016
2162,2/27/2016
2163,2/27/2016
2164,2/27/2016
2165,2/27/2016
2166,2/27/2016
2167,2/27/2016
2168,2/27/2016
2169,2/27/2016
2170,2/27/2016
2171,2/27/2016
2172,2/27/2016
2173,2/27/2016
2174,2/27/2016
2175,2/27/2016
2176,2/27/2016
2177,2/27/2016
2178,2/27/2016
2179,2/27/2016
2180,2/27/2016
2181,2/27/2016
2182,2/27/2016
2183,2/27/2016
2184,2/27/2016
2185,2/27/2016
2186,2/27/2016
2187,2/27/2016
2188,2/27/2016
2189,2/27/2016
2190,2/27/2016
2191,2/27/2016
2192,2/27/2016
2193,2/27/2016
2194,2/27/2016
2195,2/27/2016
2196,2/27/2016
2197,2/27/2016
2198,2/27/2016
2199,2/27/2016
2200,2/27/2016
2201,2/27/2016
2202,2/27/2016
2203,2/27/2016
2204,2/27/2016
2205,2/27/2016
2206,2/27/2016
2207,2/27/2016
2208,2/27/2016
2209,2/28/2016
2210,2/28/2016
2211,2/28/2016
2212,2/28/2016
2213,2/28/2016
2214,2/28/2016
2215,2/28/2016
2216,2/28/2016
2217,2/28/2016
2218,2/28/2016
2219,2/28/2016
2220,2/28/2016
2221,2/28/2016
2222,2/28/2016
2223,2/28/2016
2224,2/28/2016
2225,2/28/2016
2226,2/28/2016
2227,2/28/2016
2228,2/28/2016
2229,2/28/2016
2230,2/28/2016
2231,2/28/2016
2232,2/28/2016
2233,2/28/2016
2234,2/28/2016
2235,2/28/2016
2236,2/28/2016
2237,2/28/2016
2238,2/28/2016
2239,2/28/2016
2240,2/28/2016
2241,2/28/2016
2242,2/28/2016
2243,2/28/2016
2244,2/28/2016
2245,2/28/2016
2246,2/28/2016
2247,2/28/2016
2248,2/28/2016
2249,2/28/2016
2250,2/28/2016
2251,2/28/2016
2252,2/28/2016
2253,2/28/2016
2254,2/28/2016
2255,2/28/2016
2256,2/28/2016
2257,2/28/2016
2258,2/28/2016
2259,2/28/2016
2260,2/28/2016
2261,2/28/2016
2262,2/28/2016
2263,2/28/2016
2264,2/28/2016
2265,2/28/2016
2266,2/28/2016
2267,2/28/2016
2268,2/28/2016
2269,2/28/2016
2270,2/28/2016
2271,2/28/2016
2272,2/28/2016
2273,2/28/2016
2274,2/28/2016
2275,2/28/2016
2276,2/28/2016
2277,2/28/2016
2278,2/28/2016
2279,2/28/2016
2280,2/28/2016
2281,2/28/2016
2282,2/28/2016
2283,2/28/2016
2284,2/28/2016
2285,2/28/2016
2286,2/28/2016
2287,2/28/2016
2288,2/28/2016
2289,2/28/2016
2290,2/28/2016
2291,2/28/2016
2292,2/28/2016
2293,2/28/2016
2294,2/28/2016
2295,2/28/2016
2296,2/28/2016
2297,2/28/2016
2298,2/28/2016
2299,2/28/2016
2300,2/28/2016
2301,2/28/2016
2302,2/28/2016
2303,2/28/2016
2304,2/28/2016
2305,2/29/2016
2306,2/29/2016
2307,2/29/2016
2308,2/29/2016
2309,2/29/2016
2310,2/29/2016
2311,2/29/2016
2312,2/29/2016
2313,2/29/2016
2314,2/29/2016
2315,2/29/2016
2316,2/29/2016
2317,2/29/2016
2318,2/29/2016
2319,2/29/2016
2320,2/29/2016
2321,2/29/2016
2322,2/29/2016
2323,2/29/2016
2324,2/29/2016
2325,2/29/2016
2326,2/29/2016
2327,2/29/2016
2328,2/29/2016
2329,2/29/2016
2330,2/29/2016
2331,2/29/2016
2332,2/29/2016
2333,2/29/2016
2334,2/29/2016
2335,2/29/2016
2336,2/29/2016
2337,2/29/2016
2338,2/29/2016
2339,2/29/2016
2340,2/29/2016
2341,2/29/2016
2342,2/29/2016
2343,2/29/2016
2344,2/29/2016
2345,2/29/2016
2346,2/29/2016
2347,2/29/2016
2348,2/29/2016
2349,2/29/2016
2350,2/29/2016
2351,2/29/2016
2352,2/29/2016
2353,2/29/2016
2354,2/29/2016
2355,2/29/2016
2356,2/29/2016
2357,2/29/2016
2358,2/29/2016
2359,2/29/2016
2360,2/29/2016
2361,2/29/2016
2362,2/29/2016
2363,2/29/2016
2364,2/29/2016
2365,2/29/2016
2366,2/29/2016
2367,2/29/2016
2368,2/29/2016
2369,2/29/2016
2370,2/29/2016
2371,2/29/2016
2372,2/29/2016
2373,2/29/2016
2374,2/29/2016
2375,2/29/2016
2376,2/29/2016
2377,2/29/2016
2378,2/29/2016
2379,2/29/2016
2380,2/29/2016
2381,2/29/2016
2382,2/29/2016
2383,2/29/2016
2384,2/29/2016
2385,2/29/2016
2386,2/29/2016
2387,2/29/2016
2388,2/29/2016
2389,2/29/2016
2390,2/29/2016
2391,2/29/2016
2392,2/29/2016
2393,2/29/2016
2394,2/29/2016
2395,2/29/2016
2396,2/29/2016
2397,2/29/2016
2398,2/29/2016
2399,2/29/2016
2400,2/29/2016
2401,3/1/2016
2402,3/1/2016
2403,3/1/2016
2404,3/1/2016
2405,3/1/2016
2406,3/1/2016
2407,3/1/2016
2408,3/1/2016
2409,3/1/2016
2410,3/1/2016
2411,3/1/2016
2412,3/1/2016
2413,3/1/2016
2414,3/1/2016
2415,3/1/2016
2416,3/1/2016
2417,3/1/2016
2418,3/1/2016
2419,3/1/2016
2420,3/1/2016
2421,3/1/2016
2422,3/1/2016
2423,3/1/2016
2424,3/1/2016
2425,3/1/2016
2426,3/1/2016
2427,3/1/2016
2428,3/1/2016
2429,3/1/2016
2430,3/1/2016
2431,3/1/2016
2432,3/1/2016
2433,3/1/2016
2434,3/1/2016
2435,3/1/2016
2436,3/1/2016
2437,3/1/2016
2438,3/1/2016
2439,3/1/2016
2440,3/1/2016
2441,3/1/2016
2442,3/1/2016
2443,3/1/2016
2444,3/1/2016
2445,3/1/2016
2446,3/1/2016
2447,3/1/2016
2448,3/1/2016
2449,3/1/2016
2450,3/1/2016
2451,3/1/2016
2452,3/1/2016
2453,3/1/2016
2454,3/1/2016
2455,3/1/2016
2456,3/1/2016
2457,3/1/2016
2458,3/1/2016
2459,3/1/2016
2460,3/1/2016
2461,3/1/2016
2462,3/1/2016
2463,3/1/2016
2464,3/1/2016
2465,3/1/2016
2466,3/1/2016
2467,3/1/2016
2468,3/1/2016
2469,3/1/2016
2470,3/1/2016
2471,3/1/2016
2472,3/1/2016
2473,3/1/2016
2474,3/1/2016
2475,3/1/2016
2476,3/1/2016
2477,3/1/2016
2478,3/1/2016
2479,3/1/2016
2480,3/1/2016
2481,3/1/2016
2482,3/1/2016
2483,3/1/2016
2484,3/1/2016
2485,3/1/2016
2486,3/1/2016
2487,3/1/2016
2488,3/1/2016
2489,3/1/2016
2490,3/1/2016
2491,3/1/2016
2492,3/1/2016
2493,3/1/2016
2494,3/1/2016
2495,3/1/2016
2496,3/1/2016
2497,3/2/2016
2498,3/2/2016
2499,3/2/2016
2500,3/2/2016
2501,3/2/2016
2502,3/2/2016
2503,3/2/2016
2504,3/2/2016
2505,3/2/2016
2506,3/2/2016
2507,3/2/2016
2508,3/2/2016
2509,3/2/2016
2510,3/2/2016
2511,3/2/2016
2512,3/2/2016
2513,3/2/2016
2514,3/2/2016
2515,3/2/2016
2516,3/2/2016
2517,3/2/2016
2518,3/2/2016
2519,3/2/2016
2520,3/2/2016
2521,3/2/2016
2522,3/2/2016
2523,3/2/2016
2524,3/2/2016
2525,3/2/2016
2526,3/2/2016
2527,3/2/2016
2528,3/2/2016
2529,3/2/2016
2530,3/2/2016
2531,3/2/2016
2532,3/2/2016
2533,3/2/2016
2534,3/2/2016
2535,3/2/2016
2536,3/2/2016
2537,3/2/2016
2538,3/2/2016
2539,3/2/2016
2540,3/2/2016
2541,3/2/2016
2542,3/2/2016
2543,3/2/2016
2544,3/2/2016
2545,3/2/2016
2546,3/2/2016
2547,3/2/2016
2548,3/2/2016
2549,3/2/2016
2550,3/2/2016
2551,3/2/2016
2552,3/2/2016
2553,3/2/2016
2554,3/2/2016
2555,3/2/2016
2556,3/2/2016
2557,3/2/2016
2558,3/2/2016
2559,3/2/2016
2560,3/2/2016
2561,3/2/2016
2562,3/2/2016
2563,3/2/2016
2564,3/2/2016
2565,3/2/2016
2566,3/2/2016
2567,3/2/2016
2568,3/2/2016
2569,3/2/2016
2570,3/2/2016
2571,3/2/2016
2572,3/2/2016
2573,3/2/2016
2574,3/2/2016
2575,3/2/2016
2576,3/2/2016
2577,3/2/2016
2578,3/2/2016
2579,3/2/2016
2580,3/2/2016
2581,3/2/2016
2582,3/2/2016
2583,3/2/2016
2584,3/2/2016
2585,3/2/2016
2586,3/2/2016
2587,3/2/2016
2588,3/2/2016
2589,3/2/2016
2590,3/2/2016
2591,3/2/2016
2592,3/2/2016
2593,3/3/2016
2594,3/3/2016
2595,3/3/2016
2596,3/3/2016
2597,3/3/2016
2598,3/3/2016
2599,3/3/2016
2600,3/3/2016
2601,3/3/2016
2602,3/3/2016
2603,3/3/2016
2604,3/3/2016
2605,3/3/2016
2606,3/3/2016
2607,3/3/2016
2608,3/3/2016
2609,3/3/2016
2610,3/3/2016
2611,3/3/2016
2612,3/3/2016
2613,3/3/2016
2614,3/3/2016
2615,3/3/2016
2616,3/3/2016
2617,3/3/2016
2618,3/3/2016
2619,3/3/2016
2620,3/3/2016
2621,3/3/2016
2622,3/3/2016
2623,3/3/2016
2624,3/3/2016
2625,3/3/2016
2626,3/3/2016
2627,3/3/2016
2628,3/3/2016
2629,3/3/2016
2630,3/3/2016
2631,3/3/2016
2632,3/3/2016
2633,3/3/2016
2634,3/3/2016
2635,3/3/2016
2636,3/3/2016
2637,3/3/2016
2638,3/3/2016
2639,3/3/2016
2640,3/3/2016
2641,3/3/2016
2642,3/3/2016
2643,3/3/2016
2644,3/3/2016
2645,3/3/2016
2646,3/3/2016
2647,3/3/2016
2648,3/3/2016
2649,3/3/2016
2650,3/3/2016
2651,3/3/2016
2652,3/3/2016
2653,3/3/2016
2654,3/3/2016
2655,3/3/2016
2656,3/3/2016
2657,3/3/2016
2658,3/3/2016
2659,3/3/2016
2660,3/3/2016
2661,3/3/2016
2662,3/3/2016
2663,3/3/2016
2664,3/3/2016
2665,3/3/2016
2666,3/3/2016
2667,3/3/2016
2668,3/3/2016
2669,3/3/2016
2670,3/3/2016
2671,3/3/2016
2672,3/3/2016
2673,3/3/2016
2674,3/3/2016
2675,3/3/2016
2676,3/3/2016
2677,3/3/2016
2678,3/3/2016
2679,3/3/2016
2680,3/3/2016
2681,3/3/2016
2682,3/3/2016
2683,3/3/2016
2684,3/3/2016
2685,3/3/2016
2686,3/3/2016
2687,3/3/2016
2688,3/3/2016
2689,3/4/2016
2690,3/4/2016
2691,3/4/2016
2692,3/4/2016
2693,3/4/2016
2694,3/4/2016
2695,3/4/2016
2696,3/4/2016
2697,3/4/2016
2698,3/4/2016
2699,3/4/2016
2700,3/4/2016
2701,3/4/2016
2702,3/4/2016
2703,3/4/2016
2704,3/4/2016
2705,3/4/2016
2706,3/4/2016
2707,3/4/2016
2708,3/4/2016
2709,3/4/2016
2710,3/4/2016
2711,3/4/2016
2712,3/4/2016
2713,3/4/2016
2714,3/4/2016
2715,3/4/2016
2716,3/4/2016
2717,3/4/2016
2718,3/4/2016
2719,3/4/2016
2720,3/4/2016
2721,3/4/2016
2722,3/4/2016
2723,3/4/2016
2724,3/4/2016
2725,3/4/2016
2726,3/4/2016
2727,3/4/2016
2728,3/4/2016
2729,3/4/2016
2730,3/4/2016
2731,3/4/2016
2732,3/4/2016
2733,3/4/2016
2734,3/4/2016
2735,3/4/2016
2736,3/4/2016
2737,3/4/2016
2738,3/4/2016
2739,3/4/2016
2740,3/4/2016
2741,3/4/2016
2742,3/4/2016
2743,3/4/2016
2744,3/4/2016
2745,3/4/2016
2746,3/4/2016
2747,3/4/2016
2748,3/4/2016
2749,3/4/2016
2750,3/4/2016
2751,3/4/2016
2752,3/4/2016
2753,3/4/2016
2754,3/4/2016
2755,3/4/2016
2756,3/4/2016
2757,3/4/2016
2758,3/4/2016
2759,3/4/2016
2760,3/4/2016
2761,3/4/2016
2762,3/4/2016
2763,3/4/2016
2764,3/4/2016
2765,3/4/2016
2766,3/4/2016
2767,3/4/2016
2768,3/4/2016
2769,3/4/2016
2770,3/4/2016
2771,3/4/2016
2772,3/4/2016
2773,3/4/2016
2774,3/4/2016
2775,3/4/2016
2776,3/4/2016
2777,3/4/2016
2778,3/4/2016
2779,3/4/2016
2780,3/4/2016
2781,3/4/2016
2782,3/4/2016
2783,3/4/2016
2784,3/4/2016
2785,3/5/2016
2786,3/5/2016
2787,3/5/2016
2788,3/5/2016
2789,3/5/2016
2790,3/5/2016
2791,3/5/2016
2792,3/5/2016
2793,3/5/2016
2794,3/5/2016
2795,3/5/2016
2796,3/5/2016
2797,3/5/2016
2798,3/5/2016
2799,3/5/2016
2800,3/5/2016
2801,3/5/2016
2802,3/5/2016
2803,3/5/2016
2804,3/5/2016
2805,3/5/2016
2806,3/5/2016
2807,3/5/2016
2808,3/5/2016
2809,3/5/2016
2810,3/5/2016
2811,3/5/2016
2812,3/5/2016
2813,3/5/2016
2814,3/5/2016
2815,3/5/2016
2816,3/5/2016
2817,3/5/2016
2818,3/5/2016
2819,3/5/2016
2820,3/5/2016
2821,3/5/2016
2822,3/5/2016
2823,3/5/2016
2824,3/5/2016
2825,3/5/2016
2826,3/5/2016
2827,3/5/2016
2828,3/5/2016
2829,3/5/2016
2830,3/5/2016
2831,3/5/2016
2832,3/5/2016
2833,3/5/2016
2834,3/5/2016
2835,3/5/2016
2836,3/5/2016
2837,3/5/2016
2838,3/5/2016
2839,3/5/2016
2840,3/5/2016
2841,3/5/2016
2842,3/5/2016
2843,3/5/2016
2844,3/5/2016
2845,3/5/2016
2846,3/5/2016
2847,3/5/2016
2848,3/5/2016
2849,3/5/2016
2850,3/5/2016
2851,3/5/2016
2852,3/5/2016
2853,3/5/2016
2854,3/5/2016
2855,3/5/2016
2856,3/5/2016
2857,3/5/2016
2858,3/5/2016
2859,3/5/2016
2860,3/5/2016
2861,3/5/2016
2862,3/5/2016
2863,3/5/2016
2864,3/5/2016
2865,3/5/2016
2866,3/5/2016
2867,3/5/2016
2868,3/5/2016
2869,3/5/2016
2870,3/5/2016
2871,3/5/2016
2872,3/5/2016
2873,3/5/2016
2874,3/5/2016
2875,3/5/2016
2876,3/5/2016
2877,3/5/2016
2878,3/5/2016
2879,3/5/2016
2880,3/5/2016
2881,3/6/2016
2882,3/6/2016
2883,3/6/2016
2884,3/6/2016
2885,3/6/2016
2886,3/6/2016
2887,3/6/2016
2888,3/6/2016
2889,3/6/2016
2890,3/6/2016
2891,3/6/2016
2892,3/6/2016
2893,3/6/2016
2894,3/6/2016
2895,3/6/2016
2896,3/6/2016
2897,3/6/2016
2898,3/6/2016
